Destination,Country,Prefix,Rate
Mexico,MEX,52552072,0.0222
Mexico,MEX,52552073,0.0222
Mexico,MEX,52552074,0.0222
Mexico,MEX,52552078,0.0222
Mexico,MEX,52552079,0.0222
Mexico,MEX,52552090,0.0222
Mexico,MEX,52552091,0.0222
Mexico,MEX,52552092,0.0222
Mexico,MEX,52552093,0.0222
Mexico,MEX,52552094,0.0222
Mexico,MEX,52552095,0.0222
Mexico,MEX,52552096,0.0222
Mexico,MEX,52552098,0.0222
Mexico,MEX,52552099,0.0222
Mexico,MEX,52552330,0.0222
Mexico,MEX,52552331,0.0222
Mexico,MEX,52552332,0.0222
Mexico,MEX,52552333,0.0222
Mexico,MEX,52552334,0.0222
Mexico,MEX,52552336,0.0222
Mexico,MEX,52552337,0.0222
Mexico,MEX,52552338,0.0222
Mexico,MEX,52552339,0.0222
Mexico,MEX,52552920,0.0222
Mexico,MEX,52552921,0.0222
Mexico,MEX,52552922,0.0222
Mexico,MEX,52552927,0.0222
Mexico,MEX,52552928,0.0222
Mexico,MEX,52552929,0.0222
Mexico,MEX,52553127,0.0222
Mexico,MEX,52553210,0.0222
Mexico,MEX,52553211,0.0222
Mexico,MEX,52553213,0.0222
Mexico,MEX,52553214,0.0222
Mexico,MEX,52553215,0.0222
Mexico,MEX,52553216,0.0222
Mexico,MEX,52553217,0.0222
Mexico,MEX,52553218,0.0222
Mexico,MEX,52553520,0.0222
Mexico,MEX,52553521,0.0222
Mexico,MEX,52553522,0.0222
Mexico,MEX,52553523,0.0222
Mexico,MEX,52553524,0.0222
Mexico,MEX,52553525,0.0222
Mexico,MEX,52553527,0.0222
Mexico,MEX,52553528,0.0222
Mexico,MEX,52553529,0.0222
Mexico,MEX,52553530,0.0222
Mexico,MEX,52553531,0.0222
Mexico,MEX,52553532,0.0222
Mexico,MEX,52553533,0.0222
Mexico,MEX,52553534,0.0222
Mexico,MEX,52553535,0.0222
Mexico,MEX,52553537,0.0222
Mexico,MEX,52553538,0.0222
Mexico,MEX,52553539,0.0222
Mexico,MEX,52553540,0.0222
Mexico,MEX,52553541,0.0222
Mexico,MEX,52553542,0.0222
Mexico,MEX,52553940,0.0222
Mexico,MEX,52553941,0.0222
Mexico,MEX,52553942,0.0222
Mexico,MEX,52553943,0.0222
Mexico,MEX,52553944,0.0222
Mexico,MEX,52553945,0.0222
Mexico,MEX,52553948,0.0222
Mexico,MEX,52553949,0.0222
Mexico,MEX,52554110,0.0222
Mexico,MEX,52554111,0.0222
Mexico,MEX,52554112,0.0222
Mexico,MEX,52554114,0.0222
Mexico,MEX,52554115,0.0222
Mexico,MEX,52554380,0.0222
Mexico,MEX,52554381,0.0222
Mexico,MEX,52554382,0.0222
Mexico,MEX,52554383,0.0222
Mexico,MEX,52554384,0.0222
Mexico,MEX,52554386,0.0222
Mexico,MEX,52554387,0.0222
Mexico,MEX,52554388,0.0222
Mexico,MEX,52554389,0.0222
Mexico,MEX,52554990,0.0222
Mexico,MEX,52554991,0.0222
Mexico,MEX,52554992,0.0222
Mexico,MEX,52554993,0.0222
Mexico,MEX,52554994,0.0222
Mexico,MEX,52554995,0.0222
Mexico,MEX,52554996,0.0222
Mexico,MEX,52554997,0.0222
Mexico,MEX,52554998,0.0222
Mexico,MEX,52554999,0.0222
Mexico,MEX,52555060,0.0222
Mexico,MEX,52555064,0.0222
Mexico,MEX,52555066,0.0222
Mexico,MEX,52555067,0.0222
Mexico,MEX,52555068,0.0222
Mexico,MEX,52555069,0.0222
Mexico,MEX,52555074,0.0222
Mexico,MEX,52555075,0.0222
Mexico,MEX,52555076,0.0222
Mexico,MEX,52555984,0.0222
Mexico,MEX,52555987,0.0222
Mexico,MEX,52555989,0.0222
Mexico,MEX,52556360,0.0222
Mexico,MEX,52556367,0.0222
Mexico,MEX,52556368,0.0222
Mexico,MEX,52556369,0.0222
Mexico,MEX,52595957,0.0222
Mexico,MEX,52612110,0.0222
Mexico,MEX,52612111,0.0222
Mexico,MEX,52612112,0.0222
Mexico,MEX,52612113,0.0222
Mexico,MEX,52612115,0.0222
Mexico,MEX,52612116,0.0222
Mexico,MEX,52612117,0.0222
Mexico,MEX,52612118,0.0222
Mexico,MEX,52612119,0.0222
Mexico,MEX,52612126,0.0222
Mexico,MEX,52612171,0.0222
Mexico,MEX,52612172,0.0222
Mexico,MEX,52612173,0.0222
Mexico,MEX,52612176,0.0222
Mexico,MEX,52612177,0.0222
Mexico,MEX,52618100,0.0222
Mexico,MEX,52618101,0.0222
Mexico,MEX,52618102,0.0222
Mexico,MEX,52618104,0.0222
Mexico,MEX,52618105,0.0222
Mexico,MEX,52618106,0.0222
Mexico,MEX,52618107,0.0222
Mexico,MEX,52618108,0.0222
Mexico,MEX,52618109,0.0222
Mexico,MEX,52631100,0.0222
Mexico,MEX,52631102,0.0222
Mexico,MEX,52631103,0.0222
Mexico,MEX,52631105,0.0222
Mexico,MEX,52631106,0.0222
Mexico,MEX,52631107,0.0222
Mexico,MEX,52631108,0.0222
Mexico,MEX,52631109,0.0222
Mexico,MEX,52631298,0.0222
Mexico,MEX,52631300,0.0222
Mexico,MEX,52631301,0.0222
Mexico,MEX,52631302,0.0222
Mexico,MEX,52631303,0.0222
Mexico,MEX,52631304,0.0222
Mexico,MEX,52631305,0.0222
Mexico,MEX,52631306,0.0222
Mexico,MEX,52631309,0.0222
Mexico,MEX,52644450,0.0222
Mexico,MEX,52644451,0.0222
Mexico,MEX,52644452,0.0222
Mexico,MEX,52644453,0.0222
Mexico,MEX,52644455,0.0222
Mexico,MEX,52644456,0.0222
Mexico,MEX,52644457,0.0222
Mexico,MEX,52644458,0.0222
Mexico,MEX,52644459,0.0222
Mexico,MEX,52656650,0.0222
Mexico,MEX,52656656,0.0222
Mexico,MEX,52656657,0.0222
Mexico,MEX,52656658,0.0222
Mexico,MEX,52656659,0.0222
Mexico,MEX,52661110,0.0222
Mexico,MEX,52661111,0.0222
Mexico,MEX,52661112,0.0222
Mexico,MEX,52661113,0.0222
Mexico,MEX,52661114,0.0222
Mexico,MEX,52661116,0.0222
Mexico,MEX,52661118,0.0222
Mexico,MEX,52661119,0.0222
Mexico,MEX,52662270,0.0222
Mexico,MEX,52662271,0.0222
Mexico,MEX,52662273,0.0222
Mexico,MEX,52662274,0.0222
Mexico,MEX,52662275,0.0222
Mexico,MEX,52662276,0.0222
Mexico,MEX,52662278,0.0222
Mexico,MEX,52662279,0.0222
Mexico,MEX,52662290,0.0222
Mexico,MEX,52662291,0.0222
Mexico,MEX,52662292,0.0222
Mexico,MEX,52662293,0.0222
Mexico,MEX,52662294,0.0222
Mexico,MEX,52662295,0.0222
Mexico,MEX,52662296,0.0222
Mexico,MEX,52662298,0.0222
Mexico,MEX,52662299,0.0222
Mexico,MEX,52662936,0.0222
Mexico,MEX,52662937,0.0222
Mexico,MEX,52664291,0.0222
Mexico,MEX,52664292,0.0222
Mexico,MEX,52664293,0.0222
Mexico,MEX,52664294,0.0222
Mexico,MEX,52664295,0.0222
Mexico,MEX,52664369,0.0222
Mexico,MEX,52664430,0.0222
Mexico,MEX,52664431,0.0222
Mexico,MEX,52664432,0.0222
Mexico,MEX,52664433,0.0222
Mexico,MEX,52664434,0.0222
Mexico,MEX,52664435,0.0222
Mexico,MEX,52664436,0.0222
Mexico,MEX,52664437,0.0222
Mexico,MEX,52664438,0.0222
Mexico,MEX,52664439,0.0222
Mexico,MEX,52667770,0.0222
Mexico,MEX,52667772,0.0222
Mexico,MEX,52667773,0.0222
Mexico,MEX,52667774,0.0222
Mexico,MEX,52667775,0.0222
Mexico,MEX,52667778,0.0222
Mexico,MEX,52667779,0.0222
Mexico,MEX,52668821,0.0222
Mexico,MEX,52668823,0.0222
Mexico,MEX,52668826,0.0222
Mexico,MEX,52668827,0.0222
Mexico,MEX,52668828,0.0222
Mexico,MEX,52668829,0.0222
Mexico,MEX,52669920,0.0222
Mexico,MEX,52669921,0.0222
Mexico,MEX,52669923,0.0222
Mexico,MEX,52669924,0.0222
Mexico,MEX,52669925,0.0222
Mexico,MEX,52669926,0.0222
Mexico,MEX,52669927,0.0222
Mexico,MEX,52669928,0.0222
Mexico,MEX,52672109,0.0222
Mexico,MEX,52686310,0.0222
Mexico,MEX,52686311,0.0222
Mexico,MEX,52686312,0.0222
Mexico,MEX,52686313,0.0222
Mexico,MEX,52686315,0.0222
Mexico,MEX,52686316,0.0222
Mexico,MEX,52686317,0.0222
Mexico,MEX,52686318,0.0222
Mexico,MEX,52686319,0.0222
Mexico,MEX,52694108,0.0222
Mexico,MEX,52722250,0.0222
Mexico,MEX,52722251,0.0222
Mexico,MEX,52722252,0.0222
Mexico,MEX,52722253,0.0222
Mexico,MEX,52722254,0.0222
Mexico,MEX,52722255,0.0222
Mexico,MEX,52722257,0.0222
Mexico,MEX,52722258,0.0222
Mexico,MEX,52722259,0.0222
Mexico,MEX,52734346,0.0222
Mexico,MEX,52756101,0.0222
Mexico,MEX,52756102,0.0222
Mexico,MEX,52756103,0.0222
Mexico,MEX,52756106,0.0222
Mexico,MEX,52756107,0.0222
Mexico,MEX,52756108,0.0222
Mexico,MEX,52771150,0.0222
Mexico,MEX,52771151,0.0222
Mexico,MEX,52771152,0.0222
Mexico,MEX,52771154,0.0222
Mexico,MEX,52771156,0.0222
Mexico,MEX,52771157,0.0222
Mexico,MEX,52771158,0.0222
Mexico,MEX,52771159,0.0222
Mexico,MEX,52775751,0.0222
Mexico,MEX,52775757,0.0222
Mexico,MEX,52775758,0.0222
Mexico,MEX,52775759,0.0222
Mexico,MEX,52811542,0.0222
Mexico,MEX,52811543,0.0222
Mexico,MEX,52811544,0.0222
Mexico,MEX,52811545,0.0222
Mexico,MEX,52811640,0.0222
Mexico,MEX,52811643,0.0222
Mexico,MEX,52811940,0.0222
Mexico,MEX,52811941,0.0222
Mexico,MEX,52811942,0.0222
Mexico,MEX,52811943,0.0222
Mexico,MEX,52811944,0.0222
Mexico,MEX,52811945,0.0222
Mexico,MEX,52811974,0.0222
Mexico,MEX,52811975,0.0222
Mexico,MEX,52811976,0.0222
Mexico,MEX,52811977,0.0222
Mexico,MEX,52811978,0.0222
Mexico,MEX,52811979,0.0222
Mexico,MEX,52812150,0.0222
Mexico,MEX,52812151,0.0222
Mexico,MEX,52812152,0.0222
Mexico,MEX,52812153,0.0222
Mexico,MEX,52812154,0.0222
Mexico,MEX,52812155,0.0222
Mexico,MEX,52812156,0.0222
Mexico,MEX,52812157,0.0222
Mexico,MEX,52812158,0.0222
Mexico,MEX,52812159,0.0222
Mexico,MEX,52818222,0.0222
Mexico,MEX,52818224,0.0222
Mexico,MEX,52818229,0.0222
Mexico,MEX,52818250,0.0222
Mexico,MEX,52818760,0.0222
Mexico,MEX,52833170,0.0222
Mexico,MEX,52833171,0.0222
Mexico,MEX,52833172,0.0222
Mexico,MEX,52833173,0.0222
Mexico,MEX,52833174,0.0222
Mexico,MEX,52833177,0.0222
Mexico,MEX,52833178,0.0222
Mexico,MEX,52833179,0.0222
Mexico,MEX,52833201,0.0222
Mexico,MEX,52833202,0.0222
Mexico,MEX,52833203,0.0222
Mexico,MEX,52833204,0.0222
Mexico,MEX,52833205,0.0222
Mexico,MEX,52833206,0.0222
Mexico,MEX,52833207,0.0222
Mexico,MEX,52833208,0.0222
Mexico,MEX,52833209,0.0222
Mexico,MEX,52899871,0.0222
Mexico,MEX,52899872,0.0222
Mexico,MEX,52899873,0.0222
Mexico,MEX,52899875,0.0222
Mexico,MEX,52899877,0.0222
Mexico,MEX,52899878,0.0222
Mexico,MEX,52951100,0.0222
Mexico,MEX,52951101,0.0222
Mexico,MEX,52951102,0.0222
Mexico,MEX,52951103,0.0222
Mexico,MEX,52951104,0.0222
Mexico,MEX,52951106,0.0222
Mexico,MEX,52951107,0.0222
Mexico,MEX,52951109,0.0222
Mexico,MEX,52951552,0.0222
Mexico,MEX,52951554,0.0222
Mexico,MEX,52951556,0.0222
Mexico,MEX,52951557,0.0222
Mexico,MEX,52951559,0.0222
Mexico,MEX,52972100,0.0222
Mexico,MEX,52993290,0.0222
Mexico,MEX,52993291,0.0222
Mexico,MEX,52993293,0.0222
Mexico,MEX,52993294,0.0222
Mexico,MEX,52993295,0.0222
Mexico,MEX,52993296,0.0222
Mexico,MEX,52993297,0.0222
Mexico,MEX,52993298,0.0222
Mexico,MEX,52993299,0.0222
Mexico,MEX,52998240,0.0222
Mexico,MEX,52998241,0.0222
Mexico,MEX,52998242,0.0222
Mexico,MEX,52998243,0.0222
Mexico,MEX,52998244,0.0222
Mexico,MEX,52998246,0.0222
Mexico,MEX,52998247,0.0222
Mexico,MEX,52998249,0.0222
Mexico,MEX,52999340,0.0222
Mexico,MEX,52999342,0.0222
Mexico,MEX,52999343,0.0222
Mexico,MEX,52999344,0.0222
Mexico,MEX,52999345,0.0222
Mexico,MEX,52999346,0.0222
Mexico,MEX,52999347,0.0222
Mexico,MEX,52999348,0.0222
Mexico,MEX,52999349,0.0222
Mexico,MEX,52999530,0.0222
Mexico,MEX,52999531,0.0222
Mexico,MEX,52999532,0.0222
Mexico,MEX,52999533,0.0222
Mexico,MEX,52999534,0.0222
Mexico,MEX,52999536,0.0222
Mexico,MEX,52999537,0.0222
Mexico,MEX,52999538,0.0222
Mexico,MEX,52999539,0.0222
Mexico,MEX,521222121,0.0222
Mexico,MEX,521222131,0.0222
Mexico,MEX,521222142,0.0222
Mexico,MEX,521222143,0.0222
Mexico,MEX,521222145,0.0222
Mexico,MEX,521222146,0.0222
Mexico,MEX,521222147,0.0222
Mexico,MEX,521222148,0.0222
Mexico,MEX,521222149,0.0222
Mexico,MEX,521222150,0.0222
Mexico,MEX,521222159,0.0222
Mexico,MEX,521222165,0.0222
Mexico,MEX,521222166,0.0222
Mexico,MEX,521222167,0.0222
Mexico,MEX,521222170,0.0222
Mexico,MEX,521222171,0.0222
Mexico,MEX,521222172,0.0222
Mexico,MEX,521222173,0.0222
Mexico,MEX,521222198,0.0222
Mexico,MEX,521222203,0.0222
Mexico,MEX,521222204,0.0222
Mexico,MEX,521222215,0.0222
Mexico,MEX,521222239,0.0222
Mexico,MEX,521222256,0.0222
Mexico,MEX,521222258,0.0222
Mexico,MEX,521222259,0.0222
Mexico,MEX,521222260,0.0222
Mexico,MEX,521222262,0.0222
Mexico,MEX,521222269,0.0222
Mexico,MEX,521222272,0.0222
Mexico,MEX,521222275,0.0222
Mexico,MEX,521222276,0.0222
Mexico,MEX,521222278,0.0222
Mexico,MEX,521222300,0.0222
Mexico,MEX,521222301,0.0222
Mexico,MEX,521222302,0.0222
Mexico,MEX,521222312,0.0222
Mexico,MEX,521222313,0.0222
Mexico,MEX,521222314,0.0222
Mexico,MEX,521222315,0.0222
Mexico,MEX,521222316,0.0222
Mexico,MEX,521222317,0.0222
Mexico,MEX,521222318,0.0222
Mexico,MEX,521222319,0.0222
Mexico,MEX,521222330,0.0222
Mexico,MEX,521222362,0.0222
Mexico,MEX,521222363,0.0222
Mexico,MEX,521222364,0.0222
Mexico,MEX,521222365,0.0222
Mexico,MEX,521222369,0.0222
Mexico,MEX,521222370,0.0222
Mexico,MEX,521222376,0.0222
Mexico,MEX,521222377,0.0222
Mexico,MEX,521222384,0.0222
Mexico,MEX,521222385,0.0222
Mexico,MEX,521222386,0.0222
Mexico,MEX,521222387,0.0222
Mexico,MEX,521222388,0.0222
Mexico,MEX,521222389,0.0222
Mexico,MEX,521222390,0.0222
Mexico,MEX,521222391,0.0222
Mexico,MEX,521222393,0.0222
Mexico,MEX,521222394,0.0222
Mexico,MEX,521222396,0.0222
Mexico,MEX,521222397,0.0222
Mexico,MEX,521222398,0.0222
Mexico,MEX,521222400,0.0222
Mexico,MEX,521222401,0.0222
Mexico,MEX,521222410,0.0222
Mexico,MEX,521222411,0.0222
Mexico,MEX,521222412,0.0222
Mexico,MEX,521222414,0.0222
Mexico,MEX,521222415,0.0222
Mexico,MEX,521222416,0.0222
Mexico,MEX,521222417,0.0222
Mexico,MEX,521222433,0.0222
Mexico,MEX,521222440,0.0222
Mexico,MEX,521222443,0.0222
Mexico,MEX,521222448,0.0222
Mexico,MEX,521222449,0.0222
Mexico,MEX,521222450,0.0222
Mexico,MEX,521222451,0.0222
Mexico,MEX,521222452,0.0222
Mexico,MEX,521222453,0.0222
Mexico,MEX,521222468,0.0222
Mexico,MEX,521222479,0.0222
Mexico,MEX,521222498,0.0222
Mexico,MEX,521222499,0.0222
Mexico,MEX,521222537,0.0222
Mexico,MEX,521222539,0.0222
Mexico,MEX,521222540,0.0222
Mexico,MEX,521222541,0.0222
Mexico,MEX,521222542,0.0222
Mexico,MEX,521222543,0.0222
Mexico,MEX,521222556,0.0222
Mexico,MEX,521222557,0.0222
Mexico,MEX,521222558,0.0222
Mexico,MEX,521222559,0.0222
Mexico,MEX,521222560,0.0222
Mexico,MEX,521222561,0.0222
Mexico,MEX,521222575,0.0222
Mexico,MEX,521222593,0.0222
Mexico,MEX,521222597,0.0222
Mexico,MEX,521222598,0.0222
Mexico,MEX,521222599,0.0222
Mexico,MEX,521222606,0.0222
Mexico,MEX,521222607,0.0222
Mexico,MEX,521222608,0.0222
Mexico,MEX,521222609,0.0222
Mexico,MEX,521222610,0.0222
Mexico,MEX,521222611,0.0222
Mexico,MEX,521222612,0.0222
Mexico,MEX,521222613,0.0222
Mexico,MEX,521222626,0.0222
Mexico,MEX,521222627,0.0222
Mexico,MEX,521222628,0.0222
Mexico,MEX,521222629,0.0222
Mexico,MEX,521222630,0.0222
Mexico,MEX,521222631,0.0222
Mexico,MEX,521222632,0.0222
Mexico,MEX,521222633,0.0222
Mexico,MEX,521222634,0.0222
Mexico,MEX,521222635,0.0222
Mexico,MEX,521222652,0.0222
Mexico,MEX,521222653,0.0222
Mexico,MEX,521222654,0.0222
Mexico,MEX,521222655,0.0222
Mexico,MEX,521222656,0.0222
Mexico,MEX,521222657,0.0222
Mexico,MEX,521222658,0.0222
Mexico,MEX,521222659,0.0222
Mexico,MEX,521222660,0.0222
Mexico,MEX,521222683,0.0222
Mexico,MEX,521222684,0.0222
Mexico,MEX,521222685,0.0222
Mexico,MEX,521222694,0.0222
Mexico,MEX,521222695,0.0222
Mexico,MEX,521222696,0.0222
Mexico,MEX,521222697,0.0222
Mexico,MEX,521222698,0.0222
Mexico,MEX,521222700,0.0222
Mexico,MEX,521222701,0.0222
Mexico,MEX,521222706,0.0222
Mexico,MEX,521222722,0.0222
Mexico,MEX,521222739,0.0222
Mexico,MEX,521222740,0.0222
Mexico,MEX,521222741,0.0222
Mexico,MEX,521222742,0.0222
Mexico,MEX,521222743,0.0222
Mexico,MEX,521222744,0.0222
Mexico,MEX,521222748,0.0222
Mexico,MEX,521222749,0.0222
Mexico,MEX,521222751,0.0222
Mexico,MEX,521222752,0.0222
Mexico,MEX,521222753,0.0222
Mexico,MEX,521222754,0.0222
Mexico,MEX,521222760,0.0222
Mexico,MEX,521222763,0.0222
Mexico,MEX,521222764,0.0222
Mexico,MEX,521222765,0.0222
Mexico,MEX,521222766,0.0222
Mexico,MEX,521222767,0.0222
Mexico,MEX,521222768,0.0222
Mexico,MEX,521222769,0.0222
Mexico,MEX,521222780,0.0222
Mexico,MEX,521222781,0.0222
Mexico,MEX,521222782,0.0222
Mexico,MEX,521222786,0.0222
Mexico,MEX,521222787,0.0222
Mexico,MEX,521222788,0.0222
Mexico,MEX,521222789,0.0222
Mexico,MEX,521222790,0.0222
Mexico,MEX,521222791,0.0222
Mexico,MEX,521222792,0.0222
Mexico,MEX,521222794,0.0222
Mexico,MEX,521222801,0.0222
Mexico,MEX,521222802,0.0222
Mexico,MEX,521222815,0.0222
Mexico,MEX,521222816,0.0222
Mexico,MEX,521222817,0.0222
Mexico,MEX,521222818,0.0222
Mexico,MEX,521222819,0.0222
Mexico,MEX,521222820,0.0222
Mexico,MEX,521222821,0.0222
Mexico,MEX,521222822,0.0222
Mexico,MEX,521222823,0.0222
Mexico,MEX,521222824,0.0222
Mexico,MEX,521222825,0.0222
Mexico,MEX,521222826,0.0222
Mexico,MEX,521222827,0.0222
Mexico,MEX,521222828,0.0222
Mexico,MEX,521222829,0.0222
Mexico,MEX,521222853,0.0222
Mexico,MEX,521222854,0.0222
Mexico,MEX,521222855,0.0222
Mexico,MEX,521222856,0.0222
Mexico,MEX,521222857,0.0222
Mexico,MEX,521222858,0.0222
Mexico,MEX,521222859,0.0222
Mexico,MEX,521222860,0.0222
Mexico,MEX,521222869,0.0222
Mexico,MEX,521222870,0.0222
Mexico,MEX,521228115,0.0222
Mexico,MEX,521228116,0.0222
Mexico,MEX,521228123,0.0222
Mexico,MEX,521228128,0.0222
Mexico,MEX,521228130,0.0222
Mexico,MEX,521228131,0.0222
Mexico,MEX,521228136,0.0222
Mexico,MEX,521228137,0.0222
Mexico,MEX,521228143,0.0222
Mexico,MEX,521228173,0.0222
Mexico,MEX,521228175,0.0222
Mexico,MEX,521228183,0.0222
Mexico,MEX,521228184,0.0222
Mexico,MEX,521228185,0.0222
Mexico,MEX,521228187,0.0222
Mexico,MEX,521228188,0.0222
Mexico,MEX,521228189,0.0222
Mexico,MEX,521228196,0.0222
Mexico,MEX,521228197,0.0222
Mexico,MEX,521228198,0.0222
Mexico,MEX,521228206,0.0222
Mexico,MEX,521228209,0.0222
Mexico,MEX,521228218,0.0222
Mexico,MEX,521228219,0.0222
Mexico,MEX,521228220,0.0222
Mexico,MEX,521228221,0.0222
Mexico,MEX,521228222,0.0222
Mexico,MEX,521228227,0.0222
Mexico,MEX,521228228,0.0222
Mexico,MEX,521228229,0.0222
Mexico,MEX,521228230,0.0222
Mexico,MEX,521228238,0.0222
Mexico,MEX,521228239,0.0222
Mexico,MEX,521228250,0.0222
Mexico,MEX,521228251,0.0222
Mexico,MEX,521228258,0.0222
Mexico,MEX,521228259,0.0222
Mexico,MEX,521228260,0.0222
Mexico,MEX,521228261,0.0222
Mexico,MEX,521228262,0.0222
Mexico,MEX,521228264,0.0222
Mexico,MEX,521228265,0.0222
Mexico,MEX,521228266,0.0222
Mexico,MEX,521228267,0.0222
Mexico,MEX,521228268,0.0222
Mexico,MEX,521228269,0.0222
Mexico,MEX,521228270,0.0222
Mexico,MEX,521228271,0.0222
Mexico,MEX,521228272,0.0222
Mexico,MEX,521228273,0.0222
Mexico,MEX,521228292,0.0222
Mexico,MEX,521228293,0.0222
Mexico,MEX,521228294,0.0222
Mexico,MEX,521228295,0.0222
Mexico,MEX,521228296,0.0222
Mexico,MEX,521228297,0.0222
Mexico,MEX,521228593,0.0222
Mexico,MEX,521228826,0.0222
Mexico,MEX,521228836,0.0222
Mexico,MEX,521228837,0.0222
Mexico,MEX,521228847,0.0222
Mexico,MEX,521228848,0.0222
Mexico,MEX,521228849,0.0222
Mexico,MEX,521228854,0.0222
Mexico,MEX,521228855,0.0222
Mexico,MEX,521228858,0.0222
Mexico,MEX,521228859,0.0222
Mexico,MEX,521229135,0.0222
Mexico,MEX,521229136,0.0222
Mexico,MEX,521229141,0.0222
Mexico,MEX,521229162,0.0222
Mexico,MEX,521229163,0.0222
Mexico,MEX,521229164,0.0222
Mexico,MEX,521229170,0.0222
Mexico,MEX,521229181,0.0222
Mexico,MEX,521229182,0.0222
Mexico,MEX,521229183,0.0222
Mexico,MEX,521229184,0.0222
Mexico,MEX,521229185,0.0222
Mexico,MEX,521229186,0.0222
Mexico,MEX,521229187,0.0222
Mexico,MEX,521229188,0.0222
Mexico,MEX,521229189,0.0222
Mexico,MEX,521229190,0.0222
Mexico,MEX,521229191,0.0222
Mexico,MEX,521229203,0.0222
Mexico,MEX,521229230,0.0222
Mexico,MEX,521229231,0.0222
Mexico,MEX,521229232,0.0222
Mexico,MEX,521229233,0.0222
Mexico,MEX,521229234,0.0222
Mexico,MEX,521229235,0.0222
Mexico,MEX,521229236,0.0222
Mexico,MEX,521229238,0.0222
Mexico,MEX,521229240,0.0222
Mexico,MEX,521229252,0.0222
Mexico,MEX,521229253,0.0222
Mexico,MEX,521229254,0.0222
Mexico,MEX,521229255,0.0222
Mexico,MEX,521229256,0.0222
Mexico,MEX,521229257,0.0222
Mexico,MEX,521229258,0.0222
Mexico,MEX,521229259,0.0222
Mexico,MEX,521229267,0.0222
Mexico,MEX,521229268,0.0222
Mexico,MEX,521229269,0.0222
Mexico,MEX,521229270,0.0222
Mexico,MEX,521229277,0.0222
Mexico,MEX,521229278,0.0222
Mexico,MEX,521229288,0.0222
Mexico,MEX,521229289,0.0222
Mexico,MEX,521229290,0.0222
Mexico,MEX,521229291,0.0222
Mexico,MEX,521229292,0.0222
Mexico,MEX,521229301,0.0222
Mexico,MEX,521229302,0.0222
Mexico,MEX,521229303,0.0222
Mexico,MEX,521229304,0.0222
Mexico,MEX,521229308,0.0222
Mexico,MEX,521229309,0.0222
Mexico,MEX,521229310,0.0222
Mexico,MEX,521229311,0.0222
Mexico,MEX,521229312,0.0222
Mexico,MEX,521229313,0.0222
Mexico,MEX,521229314,0.0222
Mexico,MEX,521229315,0.0222
Mexico,MEX,521229316,0.0222
Mexico,MEX,521229317,0.0222
Mexico,MEX,521229319,0.0222
Mexico,MEX,521229320,0.0222
Mexico,MEX,521229321,0.0222
Mexico,MEX,521229322,0.0222
Mexico,MEX,521229323,0.0222
Mexico,MEX,521229324,0.0222
Mexico,MEX,521229325,0.0222
Mexico,MEX,521229326,0.0222
Mexico,MEX,521229327,0.0222
Mexico,MEX,521229328,0.0222
Mexico,MEX,521229329,0.0222
Mexico,MEX,521229331,0.0222
Mexico,MEX,521229332,0.0222
Mexico,MEX,521229333,0.0222
Mexico,MEX,521229337,0.0222
Mexico,MEX,521229338,0.0222
Mexico,MEX,521229339,0.0222
Mexico,MEX,521229340,0.0222
Mexico,MEX,521229342,0.0222
Mexico,MEX,521229343,0.0222
Mexico,MEX,521229344,0.0222
Mexico,MEX,521229345,0.0222
Mexico,MEX,521229346,0.0222
Mexico,MEX,521229347,0.0222
Mexico,MEX,521229349,0.0222
Mexico,MEX,521229350,0.0222
Mexico,MEX,521229351,0.0222
Mexico,MEX,521229352,0.0222
Mexico,MEX,521229378,0.0222
Mexico,MEX,521229379,0.0222
Mexico,MEX,521229380,0.0222
Mexico,MEX,521229381,0.0222
Mexico,MEX,521229382,0.0222
Mexico,MEX,521229383,0.0222
Mexico,MEX,521229384,0.0222
Mexico,MEX,521229385,0.0222
Mexico,MEX,521229771,0.0222
Mexico,MEX,521229772,0.0222
Mexico,MEX,521229773,0.0222
Mexico,MEX,521229901,0.0222
Mexico,MEX,521229902,0.0222
Mexico,MEX,521229916,0.0222
Mexico,MEX,521229917,0.0222
Mexico,MEX,521229926,0.0222
Mexico,MEX,521229928,0.0222
Mexico,MEX,521229933,0.0222
Mexico,MEX,521229936,0.0222
Mexico,MEX,521229952,0.0222
Mexico,MEX,521229953,0.0222
Mexico,MEX,521229982,0.0222
Mexico,MEX,521229983,0.0222
Mexico,MEX,521231101,0.0222
Mexico,MEX,521231104,0.0222
Mexico,MEX,521231105,0.0222
Mexico,MEX,521231109,0.0222
Mexico,MEX,521231111,0.0222
Mexico,MEX,521231114,0.0222
Mexico,MEX,521231119,0.0222
Mexico,MEX,521231124,0.0222
Mexico,MEX,521231125,0.0222
Mexico,MEX,521231128,0.0222
Mexico,MEX,521231130,0.0222
Mexico,MEX,521231131,0.0222
Mexico,MEX,521231132,0.0222
Mexico,MEX,521231133,0.0222
Mexico,MEX,521231134,0.0222
Mexico,MEX,521231135,0.0222
Mexico,MEX,521231136,0.0222
Mexico,MEX,521231137,0.0222
Mexico,MEX,521231139,0.0222
Mexico,MEX,521231146,0.0222
Mexico,MEX,521231147,0.0222
Mexico,MEX,521231325,0.0222
Mexico,MEX,521231326,0.0222
Mexico,MEX,521232102,0.0222
